,sido,sigungu,cityGubun,marketType,userType,ageGroup,gender,dtYearMonth,userCount,useCount,useCost
4308,제주도,제주시,도심,문화/레져,내국인관광객,60대이상,남,201806,442,572,48370319
4309,제주도,제주시,도심,문화/레져,내국인관광객,50대,여,201806,458,627,30706027
4310,제주도,제주시,도심,문화/레져,내국인관광객,50대,남,201806,1046,1400,115077573
4311,제주도,제주시,도심,문화/레져,내국인관광객,40대,여,201806,815,1219,51116093
4312,제주도,제주시,도심,문화/레져,내국인관광객,40대,남,201806,1407,1941,101375463
4313,제주도,제주시,도심,문화/레져,내국인관광객,30대,여,201806,917,1187,34850203
4314,제주도,제주시,도심,문화/레져,내국인관광객,30대,남,201806,1287,1940,54221335
4315,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,여,201806,72,107,931800
4316,제주도,제주시,도심,문화/레져,내국인관광객,20대미만,남,201806,93,154,1446400
4317,제주도,제주시,도심,문화/레져,내국인관광객,20대,여,201806,1212,1834,29393125
4318,제주도,제주시,도심,문화/레져,내국인관광객,20대,남,201806,1839,4315,42824540
4319,제주도,제주시,도심,교통,제주도민,60대이상,여,201806,2769,3921,211315718
4320,제주도,제주시,도심,교통,제주도민,60대이상,남,201806,6327,9784,638918215
4321,제주도,제주시,도심,교통,제주도민,50대,여,201806,6100,8736,487389950
4322,제주도,제주시,도심,교통,제주도민,50대,남,201806,9774,15213,902994549
4323,제주도,제주시,도심,교통,제주도민,40대,여,201806,7087,10168,513168714
4324,제주도,제주시,도심,교통,제주도민,40대,남,201806,10620,15968,876678491
4325,제주도,제주시,도심,교통,제주도민,30대,여,201806,5049,6871,311132126
4326,제주도,제주시,도심,교통,제주도민,30대,남,201806,7261,10482,501268853
4327,제주도,제주시,도심,교통,제주도민,20대미만,여,201806,15,16,595652
4328,제주도,제주시,도심,교통,제주도민,20대미만,남,201806,29,33,1233500
4329,제주도,제주시,도심,교통,제주도민,20대,여,201806,2337,2949,121740602
4330,제주도,제주시,도심,교통,제주도민,20대,남,201806,3250,4485,180952838
4331,제주도,제주시,도심,교통,내국인관광객,60대이상,여,201806,1337,1495,135390623
4332,제주도,제주시,도심,교통,내국인관광객,60대이상,남,201806,2834,3346,283478879
4333,제주도,제주시,도심,교통,내국인관광객,50대,여,201806,3742,4094,370581137
4334,제주도,제주시,도심,교통,내국인관광객,50대,남,201806,6827,7885,666222474
4335,제주도,제주시,도심,교통,내국인관광객,40대,여,201806,6014,6714,601162313
4336,제주도,제주시,도심,교통,내국인관광객,40대,남,201806,9835,11256,902300707
4337,제주도,제주시,도심,교통,내국인관광객,30대,여,201806,8932,9559,815180913
4338,제주도,제주시,도심,교통,내국인관광객,30대,남,201806,11659,13011,958581300
4339,제주도,제주시,도심,교통,내국인관광객,20대미만,여,201806,25,21,2513490
4340,제주도,제주시,도심,교통,내국인관광객,20대미만,남,201806,27,29,2393370
4341,제주도,제주시,도심,교통,내국인관광객,20대,여,201806,6813,6907,652269160
4342,제주도,제주시,도심,교통,내국인관광객,20대,남,201806,6022,6495,516417791
4343,제주도,서귀포시,읍면,유흥,제주도민,60대이상,여,201806,40,50,5016750
4344,제주도,서귀포시,읍면,유흥,제주도민,60대이상,남,201806,188,325,42585900
4345,제주도,서귀포시,읍면,유흥,제주도민,50대,여,201806,87,137,14437330
4346,제주도,서귀포시,읍면,유흥,제주도민,50대,남,201806,400,802,122634900
4347,제주도,서귀포시,읍면,유흥,제주도민,40대,여,201806,88,123,9112000
4348,제주도,서귀포시,읍면,유흥,제주도민,40대,남,201806,365,708,115463250
4349,제주도,서귀포시,읍면,유흥,제주도민,30대,여,201806,42,66,4346900
4350,제주도,서귀포시,읍면,유흥,제주도민,30대,남,201806,153,224,34312900
4351,제주도,서귀포시,읍면,유흥,제주도민,20대미만,여,201806,3,12,1690000
4352,제주도,서귀포시,읍면,유흥,제주도민,20대미만,남,201806,7,6,785650
4353,제주도,서귀포시,읍면,유흥,제주도민,20대,여,201806,34,37,1974300
4354,제주도,서귀포시,읍면,유흥,제주도민,20대,남,201806,80,111,9581800
4355,제주도,서귀포시,읍면,유흥,내국인관광객,60대이상,여,201806,23,31,2713800
4356,제주도,서귀포시,읍면,유흥,내국인관광객,60대이상,남,201806,60,91,10848000
4357,제주도,서귀포시,읍면,유흥,내국인관광객,50대,여,201806,47,71,5256600
4358,제주도,서귀포시,읍면,유흥,내국인관광객,50대,남,201806,147,262,43444000
4359,제주도,서귀포시,읍면,유흥,내국인관광객,40대,여,201806,44,59,3693700
4360,제주도,서귀포시,읍면,유흥,내국인관광객,40대,남,201806,125,197,28492000
4361,제주도,서귀포시,읍면,유흥,내국인관광객,30대,여,201806,56,71,3721400
4362,제주도,서귀포시,읍면,유흥,내국인관광객,30대,남,201806,103,178,17489700
4363,제주도,서귀포시,읍면,유흥,내국인관광객,20대미만,남,201806,1,1,40000
4364,제주도,서귀포시,읍면,유흥,내국인관광객,20대,여,201806,50,56,2221400
4365,제주도,서귀포시,읍면,유흥,내국인관광객,20대,남,201806,64,81,3962200
4366,제주도,서귀포시,읍면,식음료,제주도민,60대이상,여,201806,1082,1992,83417586
4367,제주도,서귀포시,읍면,식음료,제주도민,60대이상,남,201806,2502,5448,241477825
4368,제주도,서귀포시,읍면,식음료,제주도민,50대,여,201806,2207,4742,166699006
4369,제주도,서귀포시,읍면,식음료,제주도민,50대,남,201806,3528,8619,361819435
4370,제주도,서귀포시,읍면,식음료,제주도민,40대,여,201806,2654,6553,183272078
4371,제주도,서귀포시,읍면,식음료,제주도민,40대,남,201806,3803,9387,334118395
4372,제주도,서귀포시,읍면,식음료,제주도민,30대,여,201806,2219,4832,116310240
4373,제주도,서귀포시,읍면,식음료,제주도민,30대,남,201806,2505,5294,152020904
4374,제주도,서귀포시,읍면,식음료,제주도민,20대미만,여,201806,51,170,3883140
4375,제주도,서귀포시,읍면,식음료,제주도민,20대미만,남,201806,73,166,2966350
4376,제주도,서귀포시,읍면,식음료,제주도민,20대,여,201806,1207,2406,52668749
4377,제주도,서귀포시,읍면,식음료,제주도민,20대,남,201806,1157,2499,65975390
4378,제주도,서귀포시,읍면,식음료,내국인관광객,60대이상,여,201806,1938,2814,119897706
4379,제주도,서귀포시,읍면,식음료,내국인관광객,60대이상,남,201806,2854,4345,210250796
4380,제주도,서귀포시,읍면,식음료,내국인관광객,50대,여,201806,4017,5681,231528386
4381,제주도,서귀포시,읍면,식음료,내국인관광객,50대,남,201806,5168,8245,364027761
4382,제주도,서귀포시,읍면,식음료,내국인관광객,40대,여,201806,6009,9421,331038546
4383,제주도,서귀포시,읍면,식음료,내국인관광객,40대,남,201806,7921,12487,475816656
4384,제주도,서귀포시,읍면,식음료,내국인관광객,30대,여,201806,9100,13721,430210104
4385,제주도,서귀포시,읍면,식음료,내국인관광객,30대,남,201806,9550,14783,487799289
4386,제주도,서귀포시,읍면,식음료,내국인관광객,20대미만,여,201806,261,352,6139056
4387,제주도,서귀포시,읍면,식음료,내국인관광객,20대미만,남,201806,160,275,6159075
4388,제주도,서귀포시,읍면,식음료,내국인관광객,20대,여,201806,7258,10681,277414524
4389,제주도,서귀포시,읍면,식음료,내국인관광객,20대,남,201806,4799,7280,195233184
4390,제주도,서귀포시,읍면,숙박,제주도민,60대이상,여,201806,47,67,2777920
4391,제주도,서귀포시,읍면,숙박,제주도민,60대이상,남,201806,66,94,5414360
4392,제주도,서귀포시,읍면,숙박,제주도민,50대,여,201806,86,106,5064080
4393,제주도,서귀포시,읍면,숙박,제주도민,50대,남,201806,142,182,10171760
4394,제주도,서귀포시,읍면,숙박,제주도민,40대,여,201806,222,384,15889614
4395,제주도,서귀포시,읍면,숙박,제주도민,40대,남,201806,287,536,29283665
4396,제주도,서귀포시,읍면,숙박,제주도민,30대,여,201806,275,469,16091726
4397,제주도,서귀포시,읍면,숙박,제주도민,30대,남,201806,266,412,20026290
4398,제주도,서귀포시,읍면,숙박,제주도민,20대미만,여,201806,8,12,200530
4399,제주도,서귀포시,읍면,숙박,제주도민,20대미만,남,201806,3,4,114000
4400,제주도,서귀포시,읍면,숙박,제주도민,20대,여,201806,182,241,5112575
4401,제주도,서귀포시,읍면,숙박,제주도민,20대,남,201806,139,183,5738060
4402,제주도,서귀포시,읍면,숙박,내국인관광객,60대이상,여,201806,290,382,23794598
4403,제주도,서귀포시,읍면,숙박,내국인관광객,60대이상,남,201806,432,579,43443452
4404,제주도,서귀포시,읍면,숙박,내국인관광객,50대,여,201806,776,987,45519067
4405,제주도,서귀포시,읍면,숙박,내국인관광객,50대,남,201806,833,1106,81066179
4406,제주도,서귀포시,읍면,숙박,내국인관광객,40대,여,201806,1265,1736,90540927
4407,제주도,서귀포시,읍면,숙박,내국인관광객,40대,남,201806,1395,2028,125939203
4408,제주도,서귀포시,읍면,숙박,내국인관광객,30대,여,201806,1897,2542,123980937
4409,제주도,서귀포시,읍면,숙박,내국인관광객,30대,남,201806,1639,2206,110345153
4410,제주도,서귀포시,읍면,숙박,내국인관광객,20대미만,여,201806,62,70,748900
4411,제주도,서귀포시,읍면,숙박,내국인관광객,20대미만,남,201806,62,68,616150
4412,제주도,서귀포시,읍면,숙박,내국인관광객,20대,여,201806,1736,2166,51421740
4413,제주도,서귀포시,읍면,숙박,내국인관광객,20대,남,201806,797,969,23810488
4414,제주도,서귀포시,읍면,쇼핑,제주도민,60대이상,여,201806,1127,4117,133748045
4415,제주도,서귀포시,읍면,쇼핑,제주도민,60대이상,남,201806,2171,7975,208808700
4416,제주도,서귀포시,읍면,쇼핑,제주도민,50대,여,201806,2134,8566,221384445
4417,제주도,서귀포시,읍면,쇼핑,제주도민,50대,남,201806,3589,14284,296735754
4418,제주도,서귀포시,읍면,쇼핑,제주도민,40대,여,201806,2612,11002,209417455
4419,제주도,서귀포시,읍면,쇼핑,제주도민,40대,남,201806,4639,18183,312656978
4420,제주도,서귀포시,읍면,쇼핑,제주도민,30대,여,201806,2014,7230,102666680
4421,제주도,서귀포시,읍면,쇼핑,제주도민,30대,남,201806,3390,12364,139063705
4422,제주도,서귀포시,읍면,쇼핑,제주도민,20대미만,여,201806,73,412,1996900
4423,제주도,서귀포시,읍면,쇼핑,제주도민,20대미만,남,201806,119,594,3252210
4424,제주도,서귀포시,읍면,쇼핑,제주도민,20대,여,201806,1165,4964,44492072
4425,제주도,서귀포시,읍면,쇼핑,제주도민,20대,남,201806,1920,9003,78813040
4426,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,여,201806,1202,2745,51326600
4427,제주도,서귀포시,읍면,쇼핑,내국인관광객,60대이상,남,201806,1760,4086,76275870
4428,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,여,201806,2361,5045,93669920
4429,제주도,서귀포시,읍면,쇼핑,내국인관광객,50대,남,201806,3861,9493,140816840
4430,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,여,201806,4024,8018,126142944
4431,제주도,서귀포시,읍면,쇼핑,내국인관광객,40대,남,201806,6621,14948,206887765
4432,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,여,201806,5655,10518,143921070
4433,제주도,서귀포시,읍면,쇼핑,내국인관광객,30대,남,201806,7520,16050,190999535
4434,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,여,201806,204,356,2229930
4435,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대미만,남,201806,269,507,3170240
4436,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대,여,201806,4276,8363,77373946
4437,제주도,서귀포시,읍면,쇼핑,내국인관광객,20대,남,201806,4356,10441,94082100
4438,제주도,서귀포시,읍면,소매,제주도민,60대이상,여,201806,454,898,49132738
4439,제주도,서귀포시,읍면,소매,제주도민,60대이상,남,201806,580,958,54055910
4440,제주도,서귀포시,읍면,소매,제주도민,50대,여,201806,787,1652,97871628
4441,제주도,서귀포시,읍면,소매,제주도민,50대,남,201806,892,1761,80431979
4442,제주도,서귀포시,읍면,소매,제주도민,40대,여,201806,828,1455,54697016
4443,제주도,서귀포시,읍면,소매,제주도민,40대,남,201806,1008,1921,103522051
4444,제주도,서귀포시,읍면,소매,제주도민,30대,여,201806,625,1149,34390395
4445,제주도,서귀포시,읍면,소매,제주도민,30대,남,201806,639,1162,33043529
4446,제주도,서귀포시,읍면,소매,제주도민,20대미만,여,201806,19,28,231480
4447,제주도,서귀포시,읍면,소매,제주도민,20대미만,남,201806,17,35,803170
4448,제주도,서귀포시,읍면,소매,제주도민,20대,여,201806,226,361,10560460
4449,제주도,서귀포시,읍면,소매,제주도민,20대,남,201806,345,663,11162940
4450,제주도,서귀포시,읍면,소매,내국인관광객,60대이상,여,201806,918,1207,118070540
4451,제주도,서귀포시,읍면,소매,내국인관광객,60대이상,남,201806,931,1239,101085870
4452,제주도,서귀포시,읍면,소매,내국인관광객,50대,여,201806,1370,1765,117980205
4453,제주도,서귀포시,읍면,소매,내국인관광객,50대,남,201806,1375,1810,105329768
4454,제주도,서귀포시,읍면,소매,내국인관광객,40대,여,201806,1730,2328,96439680
4455,제주도,서귀포시,읍면,소매,내국인관광객,40대,남,201806,2223,3114,119219088
4456,제주도,서귀포시,읍면,소매,내국인관광객,30대,여,201806,2265,2932,91986863
4457,제주도,서귀포시,읍면,소매,내국인관광객,30대,남,201806,2187,2890,89591486
4458,제주도,서귀포시,읍면,소매,내국인관광객,20대미만,여,201806,62,72,951850
4459,제주도,서귀포시,읍면,소매,내국인관광객,20대미만,남,201806,46,51,849300
4460,제주도,서귀포시,읍면,소매,내국인관광객,20대,여,201806,1311,1577,39588830
4461,제주도,서귀포시,읍면,소매,내국인관광객,20대,남,201806,934,1313,30132750
4462,제주도,서귀포시,읍면,문화/레져,제주도민,60대이상,여,201806,186,268,17809480
4463,제주도,서귀포시,읍면,문화/레져,제주도민,60대이상,남,201806,730,1339,101183970
4464,제주도,서귀포시,읍면,문화/레져,제주도민,50대,여,201806,464,644,44027020
4465,제주도,서귀포시,읍면,문화/레져,제주도민,50대,남,201806,1127,1622,139981140
4466,제주도,서귀포시,읍면,문화/레져,제주도민,40대,여,201806,618,809,47959825
4467,제주도,서귀포시,읍면,문화/레져,제주도민,40대,남,201806,1053,1404,110683670
4468,제주도,서귀포시,읍면,문화/레져,제주도민,30대,여,201806,578,708,24395000
4469,제주도,서귀포시,읍면,문화/레져,제주도민,30대,남,201806,549,688,29407624
4470,제주도,서귀포시,읍면,문화/레져,제주도민,20대미만,여,201806,7,9,191480
4471,제주도,서귀포시,읍면,문화/레져,제주도민,20대미만,남,201806,14,42,279293
4472,제주도,서귀포시,읍면,문화/레져,제주도민,20대,여,201806,206,238,5606515
4473,제주도,서귀포시,읍면,문화/레져,제주도민,20대,남,201806,186,236,6525770
4474,제주도,서귀포시,읍면,문화/레져,내국인관광객,60대이상,여,201806,598,808,53826300
4475,제주도,서귀포시,읍면,문화/레져,내국인관광객,60대이상,남,201806,1038,1453,174365132
4476,제주도,서귀포시,읍면,문화/레져,내국인관광객,50대,여,201806,1243,1508,84191356
4477,제주도,서귀포시,읍면,문화/레져,내국인관광객,50대,남,201806,1731,2180,178087800
4478,제주도,서귀포시,읍면,문화/레져,내국인관광객,40대,여,201806,2292,2893,123561126
4479,제주도,서귀포시,읍면,문화/레져,내국인관광객,40대,남,201806,2864,3713,203682228
4480,제주도,서귀포시,읍면,문화/레져,내국인관광객,30대,여,201806,3002,3748,128218098
4481,제주도,서귀포시,읍면,문화/레져,내국인관광객,30대,남,201806,2847,3639,135642642
4482,제주도,서귀포시,읍면,문화/레져,내국인관광객,20대미만,여,201806,40,44,496900
4483,제주도,서귀포시,읍면,문화/레져,내국인관광객,20대미만,남,201806,24,33,277900
4484,제주도,서귀포시,읍면,문화/레져,내국인관광객,20대,여,201806,1776,2035,55987509
4485,제주도,서귀포시,읍면,문화/레져,내국인관광객,20대,남,201806,1227,1440,38497529
4486,제주도,서귀포시,읍면,교통,제주도민,60대이상,여,201806,687,1206,66541254
4487,제주도,서귀포시,읍면,교통,제주도민,60대이상,남,201806,3487,6920,312006121
4488,제주도,서귀포시,읍면,교통,제주도민,50대,여,201806,1056,1847,101242956
4489,제주도,서귀포시,읍면,교통,제주도민,50대,남,201806,2479,4857,281968676
4490,제주도,서귀포시,읍면,교통,제주도민,40대,여,201806,1047,1810,100803335
4491,제주도,서귀포시,읍면,교통,제주도민,40대,남,201806,1975,3837,239644620
4492,제주도,서귀포시,읍면,교통,제주도민,30대,여,201806,676,1107,53678473
4493,제주도,서귀포시,읍면,교통,제주도민,30대,남,201806,1047,1755,96633774
4494,제주도,서귀포시,읍면,교통,제주도민,20대미만,여,201806,2,7,250000
4495,제주도,서귀포시,읍면,교통,제주도민,20대미만,남,201806,6,13,403318
4496,제주도,서귀포시,읍면,교통,제주도민,20대,여,201806,257,383,14228979
4497,제주도,서귀포시,읍면,교통,제주도민,20대,남,201806,373,593,23439912
4498,제주도,서귀포시,읍면,교통,내국인관광객,60대이상,여,201806,250,320,16149195
4499,제주도,서귀포시,읍면,교통,내국인관광객,60대이상,남,201806,510,653,31889816
4500,제주도,서귀포시,읍면,교통,내국인관광객,50대,여,201806,567,721,35249003
4501,제주도,서귀포시,읍면,교통,내국인관광객,50대,남,201806,1056,1320,60244267
4502,제주도,서귀포시,읍면,교통,내국인관광객,40대,여,201806,789,930,36649421
4503,제주도,서귀포시,읍면,교통,내국인관광객,40대,남,201806,1516,1850,77226525
4504,제주도,서귀포시,읍면,교통,내국인관광객,30대,여,201806,1091,1250,41240799
4505,제주도,서귀포시,읍면,교통,내국인관광객,30대,남,201806,1599,1843,67496138
4506,제주도,서귀포시,읍면,교통,내국인관광객,20대미만,여,201806,2,2,80000
4507,제주도,서귀포시,읍면,교통,내국인관광객,20대미만,남,201806,2,2,80000
4508,제주도,서귀포시,읍면,교통,내국인관광객,20대,여,201806,721,794,25138966
4509,제주도,서귀포시,읍면,교통,내국인관광객,20대,남,201806,756,865,25969299
4510,제주도,서귀포시,도심,유흥,제주도민,60대이상,여,201806,59,78,8340200
4511,제주도,서귀포시,도심,유흥,제주도민,60대이상,남,201806,295,468,60069140
4512,제주도,서귀포시,도심,유흥,제주도민,50대,여,201806,167,206,15247810
4513,제주도,서귀포시,도심,유흥,제주도민,50대,남,201806,833,1200,189914537
4514,제주도,서귀포시,도심,유흥,제주도민,40대,여,201806,299,379,29101400
4515,제주도,서귀포시,도심,유흥,제주도민,40대,남,201806,981,1354,250533320
4516,제주도,서귀포시,도심,유흥,제주도민,30대,여,201806,175,226,14129800
4517,제주도,서귀포시,도심,유흥,제주도민,30대,남,201806,532,749,84743300
4518,제주도,서귀포시,도심,유흥,제주도민,20대미만,여,201806,4,7,286900
4519,제주도,서귀포시,도심,유흥,제주도민,20대미만,남,201806,4,4,207000
4520,제주도,서귀포시,도심,유흥,제주도민,20대,여,201806,251,364,14848200
4521,제주도,서귀포시,도심,유흥,제주도민,20대,남,201806,386,616,37341100
4522,제주도,서귀포시,도심,유흥,내국인관광객,60대이상,여,201806,36,42,5642800
4523,제주도,서귀포시,도심,유흥,내국인관광객,60대이상,남,201806,79,112,11893700
4524,제주도,서귀포시,도심,유흥,내국인관광객,50대,여,201806,69,77,5767800
4525,제주도,서귀포시,도심,유흥,내국인관광객,50대,남,201806,215,295,42262900
4526,제주도,서귀포시,도심,유흥,내국인관광객,40대,여,201806,73,92,9388500
4527,제주도,서귀포시,도심,유흥,내국인관광객,40대,남,201806,268,368,56426600
4528,제주도,서귀포시,도심,유흥,내국인관광객,30대,여,201806,129,155,7599400
4529,제주도,서귀포시,도심,유흥,내국인관광객,30대,남,201806,300,400,27601300
4530,제주도,서귀포시,도심,유흥,내국인관광객,20대미만,여,201806,1,1,33000
4531,제주도,서귀포시,도심,유흥,내국인관광객,20대미만,남,201806,1,1,50000
4532,제주도,서귀포시,도심,유흥,내국인관광객,20대,여,201806,182,250,10631200
4533,제주도,서귀포시,도심,유흥,내국인관광객,20대,남,201806,243,341,16376400
4534,제주도,서귀포시,도심,식음료,제주도민,60대이상,여,201806,2500,3861,139025760
4535,제주도,서귀포시,도심,식음료,제주도민,60대이상,남,201806,4802,8149,342434910
4536,제주도,서귀포시,도심,식음료,제주도민,50대,여,201806,5325,9558,282114655
4537,제주도,서귀포시,도심,식음료,제주도민,50대,남,201806,7579,14666,557511928
4538,제주도,서귀포시,도심,식음료,제주도민,40대,여,201806,7624,14916,368964559
4539,제주도,서귀포시,도심,식음료,제주도민,40대,남,201806,9643,19064,639568359
4540,제주도,서귀포시,도심,식음료,제주도민,30대,여,201806,6451,12107,254576487
4541,제주도,서귀포시,도심,식음료,제주도민,30대,남,201806,6896,13472,358776636
4542,제주도,서귀포시,도심,식음료,제주도민,20대미만,여,201806,310,538,6493110
4543,제주도,서귀포시,도심,식음료,제주도민,20대미만,남,201806,208,322,4930150
4544,제주도,서귀포시,도심,식음료,제주도민,20대,여,201806,3897,7045,131322604
4545,제주도,서귀포시,도심,식음료,제주도민,20대,남,201806,3595,6658,145494711
4546,제주도,서귀포시,도심,식음료,내국인관광객,60대이상,여,201806,2316,3067,128878760
4547,제주도,서귀포시,도심,식음료,내국인관광객,60대이상,남,201806,3423,4826,228613880
4548,제주도,서귀포시,도심,식음료,내국인관광객,50대,여,201806,4387,5835,244722710
4549,제주도,서귀포시,도심,식음료,내국인관광객,50대,남,201806,6284,9179,397553665
4550,제주도,서귀포시,도심,식음료,내국인관광객,40대,여,201806,6642,9271,330926217
4551,제주도,서귀포시,도심,식음료,내국인관광객,40대,남,201806,10029,14572,572359880
4552,제주도,서귀포시,도심,식음료,내국인관광객,30대,여,201806,11051,15384,485204698
4553,제주도,서귀포시,도심,식음료,내국인관광객,30대,남,201806,12290,17593,578241243
4554,제주도,서귀포시,도심,식음료,내국인관광객,20대미만,여,201806,142,196,2171500
4555,제주도,서귀포시,도심,식음료,내국인관광객,20대미만,남,201806,133,155,2225710
4556,제주도,서귀포시,도심,식음료,내국인관광객,20대,여,201806,9108,12627,328379725
4557,제주도,서귀포시,도심,식음료,내국인관광객,20대,남,201806,6968,10051,265635894
4558,제주도,서귀포시,도심,숙박,제주도민,60대이상,여,201806,62,74,32815290
4559,제주도,서귀포시,도심,숙박,제주도민,60대이상,남,201806,114,145,40617254
4560,제주도,서귀포시,도심,숙박,제주도민,50대,여,201806,106,150,16353159
4561,제주도,서귀포시,도심,숙박,제주도민,50대,남,201806,189,249,19773706
4562,제주도,서귀포시,도심,숙박,제주도민,40대,여,201806,139,204,22119065
4563,제주도,서귀포시,도심,숙박,제주도민,40대,남,201806,282,410,42415637
4564,제주도,서귀포시,도심,숙박,제주도민,30대,여,201806,141,225,22607798
4565,제주도,서귀포시,도심,숙박,제주도민,30대,남,201806,191,279,30864034
4566,제주도,서귀포시,도심,숙박,제주도민,20대미만,여,201806,3,5,195000
4567,제주도,서귀포시,도심,숙박,제주도민,20대,여,201806,83,118,5846003
4568,제주도,서귀포시,도심,숙박,제주도민,20대,남,201806,111,145,10820107
4569,제주도,서귀포시,도심,숙박,내국인관광객,60대이상,여,201806,260,321,54689971
4570,제주도,서귀포시,도심,숙박,내국인관광객,60대이상,남,201806,451,578,93049767
4571,제주도,서귀포시,도심,숙박,내국인관광객,50대,여,201806,542,679,104825502
4572,제주도,서귀포시,도심,숙박,내국인관광객,50대,남,201806,874,1123,175982214
4573,제주도,서귀포시,도심,숙박,내국인관광객,40대,여,201806,987,1229,191936850
4574,제주도,서귀포시,도심,숙박,내국인관광객,40대,남,201806,1517,2058,281970466
4575,제주도,서귀포시,도심,숙박,내국인관광객,30대,여,201806,1584,1977,286163766
4576,제주도,서귀포시,도심,숙박,내국인관광객,30대,남,201806,1703,2205,332371088
4577,제주도,서귀포시,도심,숙박,내국인관광객,20대미만,여,201806,2,4,310002
4578,제주도,서귀포시,도심,숙박,내국인관광객,20대미만,남,201806,3,7,2096244
4579,제주도,서귀포시,도심,숙박,내국인관광객,20대,여,201806,898,1057,124411077
4580,제주도,서귀포시,도심,숙박,내국인관광객,20대,남,201806,620,758,73504135
4581,제주도,서귀포시,도심,쇼핑,제주도민,60대이상,여,201806,3149,9361,336845906
4582,제주도,서귀포시,도심,쇼핑,제주도민,60대이상,남,201806,4371,12475,390871858
4583,제주도,서귀포시,도심,쇼핑,제주도민,50대,여,201806,5307,17217,532285815
4584,제주도,서귀포시,도심,쇼핑,제주도민,50대,남,201806,6847,21867,509594101
4585,제주도,서귀포시,도심,쇼핑,제주도민,40대,여,201806,6891,22242,587894072
4586,제주도,서귀포시,도심,쇼핑,제주도민,40대,남,201806,9797,32832,637500160
4587,제주도,서귀포시,도심,쇼핑,제주도민,30대,여,201806,5636,16007,356146718
4588,제주도,서귀포시,도심,쇼핑,제주도민,30대,남,201806,7234,23534,360024320
4589,제주도,서귀포시,도심,쇼핑,제주도민,20대미만,여,201806,283,804,6418810
4590,제주도,서귀포시,도심,쇼핑,제주도민,20대미만,남,201806,287,792,3669790
4591,제주도,서귀포시,도심,쇼핑,제주도민,20대,여,201806,3316,9354,125601832
4592,제주도,서귀포시,도심,쇼핑,제주도민,20대,남,201806,4136,12866,122848318
4593,제주도,서귀포시,도심,쇼핑,내국인관광객,60대이상,여,201806,1818,3692,116890410
4594,제주도,서귀포시,도심,쇼핑,내국인관광객,60대이상,남,201806,2515,5297,135935220
4595,제주도,서귀포시,도심,쇼핑,내국인관광객,50대,여,201806,3411,6223,177427564
4596,제주도,서귀포시,도심,쇼핑,내국인관광객,50대,남,201806,5186,11363,249533050
4597,제주도,서귀포시,도심,쇼핑,내국인관광객,40대,여,201806,5252,9740,225085700
4598,제주도,서귀포시,도심,쇼핑,내국인관광객,40대,남,201806,9044,18404,360878990
4599,제주도,서귀포시,도심,쇼핑,내국인관광객,30대,여,201806,8109,13448,282122390
4600,제주도,서귀포시,도심,쇼핑,내국인관광객,30대,남,201806,10689,20134,340298633
4601,제주도,서귀포시,도심,쇼핑,내국인관광객,20대미만,여,201806,163,286,1770540
4602,제주도,서귀포시,도심,쇼핑,내국인관광객,20대미만,남,201806,262,393,2396250
4603,제주도,서귀포시,도심,쇼핑,내국인관광객,20대,여,201806,6667,11577,159414510
4604,제주도,서귀포시,도심,쇼핑,내국인관광객,20대,남,201806,6682,14066,164683000
4605,제주도,서귀포시,도심,소매,제주도민,60대이상,여,201806,1427,2378,220549920
4606,제주도,서귀포시,도심,소매,제주도민,60대이상,남,201806,1306,1909,171483162
4607,제주도,서귀포시,도심,소매,제주도민,50대,여,201806,2200,3432,319984918
4608,제주도,서귀포시,도심,소매,제주도민,50대,남,201806,1701,2569,236476033
4609,제주도,서귀포시,도심,소매,제주도민,40대,여,201806,2262,3390,208206418
4610,제주도,서귀포시,도심,소매,제주도민,40대,남,201806,2044,3074,203912834
4611,제주도,서귀포시,도심,소매,제주도민,30대,여,201806,1521,2241,120564393
4612,제주도,서귀포시,도심,소매,제주도민,30대,남,201806,1220,1760,78778876
4613,제주도,서귀포시,도심,소매,제주도민,20대미만,여,201806,80,96,1549716
4614,제주도,서귀포시,도심,소매,제주도민,20대미만,남,201806,27,32,743000
4615,제주도,서귀포시,도심,소매,제주도민,20대,여,201806,805,1056,35974062
4616,제주도,서귀포시,도심,소매,제주도민,20대,남,201806,573,813,29508350
4617,제주도,서귀포시,도심,소매,내국인관광객,60대이상,여,201806,985,1293,131165239
4618,제주도,서귀포시,도심,소매,내국인관광객,60대이상,남,201806,912,1161,124192047
4619,제주도,서귀포시,도심,소매,내국인관광객,50대,여,201806,1597,2033,128162625
4620,제주도,서귀포시,도심,소매,내국인관광객,50대,남,201806,1556,2084,110938572
4621,제주도,서귀포시,도심,소매,내국인관광객,40대,여,201806,2005,2664,97885392
4622,제주도,서귀포시,도심,소매,내국인관광객,40대,남,201806,2282,3005,113095900
